coach_id,coach_url,short_name,long_name,dob,nationality_id,nationality_name,face_url
5283402,/coach/5283402/lars-vind/,L. Vind,Lars Vind,1976-09-22,13,Denmark,
5332015,/coach/5332015/steve-cotterill/,S. Cotterill,Steve Cotterill,1964-07-20,14,England,
5332165,/coach/5332165/luca-dangelo/,L. D'Angelo,Luca D'Angelo,,27,Italy,
5332210,/coach/5332210/robert-dante-siboldi-badiola/,R. Siboldi Badiola,Robert Dante Siboldi Badiola,1965-09-24,60,Uruguay,
5666333,/coach/5666333/gustavo-huerta-araya/,G. Huerta Araya,Gustavo Huerta Araya,1957-10-15,55,Chile,
5666628,/coach/5666628/davide-dionigi/,D. Dionigi,Davide Dionigi,1974-01-10,27,Italy,
5669971,/coach/5669971/mislav-karoglan/,M. Karoglan,Mislav Karoglan,1982-04-14,10,Croatia,
5961878,/coach/5961878/william-still/,W. Still,William Still,1992-10-14,7,Belgium,
5967966,/coach/5967966/miguel-alvarez-jurado/,M. Álvarez Jurado,Miguel Álvarez Jurado,1958-03-22,45,Spain,
6642513,/coach/6642513/sergio-angulo-bolanos/,S. Angulo Bolaños,Sergio Angulo Bolaños,1960-09-14,56,Colombia,
6648081,/coach/6648081/armando-evangelista-macedo-freitas/,A. Macedo Freitas,Armando Evangelista Macedo Freitas,1973-11-03,38,Portugal,
6971069,/coach/6971069/malky-mackay/,M. Mackay,Malky Mackay,1972-02-19,42,Scotland,
6971228,/coach/6971228/armando-goncalves-teixeira/,Petit,Armando Gonçalves Teixeira,1976-09-25,38,Portugal,
6972209,/coach/6972209/jostein-grindhaug/,J. Grindhaug,Jostein Grindhaug,1973-02-20,36,Norway,https://cdn.sportmonks.com/images/soccer/players/17/6972209.png
6972715,/coach/6972715/cihat-arslan/,C. Arslan,Cihat Arslan,1970-02-09,48,Turkey,
6972914,/coach/6972914/pablo-javier-quatrocchi/,P. Quatrocchi,Pablo Javier Quatrocchi,1974-01-19,52,Argentina,
6983785,/coach/6983785/phil-parkinson/,P. Parkinson,Phil Parkinson,1967-12-01,14,England,
6983788,/coach/6983788/steve-clarke/,S. Clarke,Steve Clarke,1963-08-29,42,Scotland,
6983853,/coach/6983853/horacio-matuszyczk/,H. Matuszyczk,Horacio Matuszyczk,1961-11-29,52,Argentina,
7330518,/coach/7330518/francisco-javier-garcia-pimienta/,F. García Pimienta,Francisco Javier García Pimienta,1974-08-03,45,Spain,
7346264,/coach/7346264/josep-gombau-balague/,J. Gombau Balague,Josep Gombau Balague,1976-06-05,45,Spain,https://cdn.sportmonks.com/images/soccer/players/24/7346264.png
7689026,/coach/7689026/brian-clarhaut/,B. Clarhaut,Brian Clarhaut,,95,United States,
7689782,/coach/7689782/pool-geovanny-gavilanez-solis/,P. Gavilánez Solís,Pool Geovanny Gavilánez Solís,,57,Ecuador,
7690084,/coach/7690084/sergio-gomez/,S. Gómez,Sergio Gómez,,52,Argentina,
7693712,/coach/7693712/recep-ucar/,R. Uçar,Recep Uçar,1975-09-22,48,Turkey,
7713957,/coach/7713957/glen-de-boeck/,G. De Boeck,Glen De Boeck,1971-08-22,7,Belgium,https://cdn.sportmonks.com/images/soccer/players/5/7713957.png
7714354,/coach/7714354/mladen-krstajic/,M. Krstajić,Mladen Krstajić,1974-03-04,51,Serbia,
7741798,/coach/7741798/odair-hellmann/,O. Hellmann,Odair Hellmann,1977-01-22,54,Brazil,
8416512,/coach/8416512/pedro-atalicio-dechat/,P. Dechat,Pedro Atalicio Dechat,1959-09-02,52,Argentina,
9605704,/coach/9605704/pedro-alcides-sarabia-achucarro/,P. Sarabia Achucarro,Pedro Alcídes Sarabia Achucarro,1975-07-05,58,Paraguay,
9938631,/coach/9938631/vitor-manuel-de-oliveira-lopes-pereira/,V. de Oliveira Lopes Pereira,Vítor Manuel de Oliveira Lopes Pereira,1968-07-26,38,Portugal,https://cdn.sportmonks.com/images/soccer/players/7/9938631.png
9964181,/coach/9964181/david-colpaert/,D. Colpaert,David Colpaert,1970-01-23,7,Belgium,
10264954,/coach/10264954/valeriy-karpin/,V. Karpin,Valeriy Karpin,1969-02-02,40,Russia,
10269848,/coach/10269848/aurelio-andreazzoli/,A. Andreazzoli,Aurelio Andreazzoli,1953-11-05,27,Italy,
10275528,/coach/10275528/jamel-belhedi/,J. Belhedi,Jamel Belhedi,,145,Tunisia,
10293491,/coach/10293491/eder-sarabia-armesto/,E. Sarabia Armesto,Eder Sarabia Armesto,,45,Spain,
10293509,/coach/10293509/diego-omar-dabove/,D. Dabove,Diego Omar Dabove,1973-01-18,52,Argentina,
10626576,/coach/10626576/bjarne-berntsen/,B. Berntsen,Bjarne Berntsen,1956-12-21,36,Norway,
10626699,/coach/10626699/stefan-billborn/,S. Billborn,Stefan Billborn,1972-11-15,46,Sweden,https://cdn.sportmonks.com/images/soccer/players/11/10626699.png
10948461,/coach/10948461/miguel-angel-zahzu/,M. Zahzú,Miguel Ángel Zahzú,,52,Argentina,
10990603,/coach/10990603/bairm-mukhtari/,B. Mukhtari,Bairm Mukhtari,,145,Tunisia,
11311416,/coach/11311416/ivan-jovanovic/,I. Jovanović,Ivan Jovanović,1962-07-08,51,Serbia,https://cdn.sportmonks.com/images/soccer/players/24/11311416.png
12016966,/coach/12016966/nasir-belci/,N. Belci,Nasır Belci,1955-12-01,48,Turkey,
12066298,/coach/12066298/robin-dutt/,R. Dutt,Robin Dutt,1965-01-24,21,Germany,https://cdn.sportmonks.com/images/soccer/players/26/12066298.png
12393693,/coach/12393693/david-mackey/,D. Mackey,David Mackey,1960-06-04,25,Republic of Ireland,
12562146,/coach/12562146/gary-smith/,G. Smith,Gary Smith,1968-12-03,14,England,https://cdn.sportmonks.com/images//soccer/coaches/2/12562146.png
12830275,/coach/12830275/shigetoshi-hasebe/,S. Hasebe,Shigetoshi Hasebe,,163,Japan,
12830699,/coach/12830699/radoslav-latal/,R. Látal,Radoslav Látal,1970-01-06,12,Czech Republic,
13186192,/coach/13186192/jin-seop-park/,J. Park,Jin-Seop Park,1977-03-11,167,Korea Republic,
13224996,/coach/13224996/sergi-barjuan-i-esclusa/,S. Barjuán i Esclusa,Sergi Barjuán i Esclusa,1971-12-28,45,Spain,
13225192,/coach/13225192/yang-chen/,Y. Chen,Yang Chen,1977-01-23,155,China PR,https://cdn.sportmonks.com/images/soccer/players/8/13225192.png
13633409,/coach/13633409/andre-soares-jardine/,A. Soares Jardine,André Soares Jardine,1979-09-08,54,Brazil,
13980935,/coach/13980935/ivan-prelec/,I. Prelec,Ivan Prelec,,10,Croatia,https://cdn.sportmonks.com/images/soccer/players/7/13980935.png
13991808,/coach/13991808/jordi-vinyals-martori/,J. Vinyals Martori,Jordi Vinyals Martori,1963-11-24,45,Spain,
14328880,/coach/14328880/john-herdman/,J. Herdman,John Herdman,1975-07-19,14,England,https://cdn.sportmonks.com/images/soccer/players/16/14328880.png
14328883,/coach/14328883/gustavo-eliseo-morinigo-vazquez/,G. Morínigo Vázquez,Gustavo Eliseo Morínigo Vázquez,1977-01-23,58,Paraguay,
15062004,/coach/15062004/dietmar-didi-kuhbauer/,D. Kühbauer,Dietmar Didi Kühbauer,1971-04-04,4,Austria,https://cdn.sportmonks.com/images/soccer/players/20/15062004.png
15084021,/coach/15084021/didier-tholot/,D. Tholot,Didier Tholot,1964-04-02,18,France,https://cdn.sportmonks.com/images/soccer/players/21/15084021.png
16102470,/coach/16102470/bo-wang/,B. Wang,Bo Wang,1970-04-03,155,China PR,
16111977,/coach/16111977/luis-garcia-plaza/,L. García Plaza,Luis García Plaza,1972-12-01,45,Spain,https://cdn.sportmonks.com/images/soccer/players/9/16111977.png
16112171,/coach/16112171/liviu-ciobotariu/,L. Ciobotariu,Liviu Ciobotariu,1971-03-26,39,Romania,https://cdn.sportmonks.com/images/soccer/players/11/16112171.png
16488543,/coach/16488543/erwin-sanchez-freking/,E. Sánchez Freking,Erwin Sánchez Freking,1969-10-19,53,Bolivia,
16827150,/coach/16827150/ivan-javorcic/,I. Javorcic,Ivan Javorcic,1979-01-24,10,Croatia,
16845924,/coach/16845924/jens-berthel-askou/,J. Askou,Jens Berthel Askou,1982-08-19,13,Denmark,
17159485,/coach/17159485/steve-corica/,S. Corica,Steve Corica,1973-03-24,195,Australia,
17281534,/coach/17281534/kim-hellberg/,K. Hellberg,Kim Hellberg,,46,Sweden,
17867632,/coach/17867632/paul-hurst/,P. Hurst,Paul Hurst,1974-09-25,14,England,
17876082,/coach/17876082/henrik-pedersen/,H. Pedersen,Henrik Pedersen,1978-01-02,13,Denmark,
17949095,/coach/17949095/alfredo-vera/,A. Vera,Alfredo Vera,,58,Paraguay,
18218840,/coach/18218840/kenta-kawai/,K. Kawai,Kenta Kawai,1981-06-07,163,Japan,
18228014,/coach/18228014/bulent-korkmaz/,B. Korkmaz,Bülent Korkmaz,1968-11-24,48,Turkey,
18559399,/coach/18559399/damian-dario-munoz-galaz/,D. Munoz Galaz,Damian Dario Munoz Galaz,1984-01-13,55,Chile,
18567633,/coach/18567633/kjetil-andre-rekdal/,K. Rekdal,Kjetil André Rekdal,1968-11-06,36,Norway,https://cdn.sportmonks.com/images/soccer/players/17/18567633.png
18922365,/coach/18922365/tim-flowers/,T. Flowers,Tim Flowers,1967-02-03,14,England,
18932187,/coach/18932187/marti-cifuentes-corvillo/,M. Cifuentes Corvillo,Martí Cifuentes Corvillo,,45,Spain,
18939668,/coach/18939668/hernan-pena/,H. Peña,Hernán Peña,1969-10-18,55,Chile,
19256146,/coach/19256146/david-martindale/,D. Martindale,David Martindale,1974-07-13,42,Scotland,
19264859,/coach/19264859/martin-alejandro-cardetti/,M. Cardetti,Martín Alejandro Cardetti,1975-10-22,52,Argentina,
19282253,/coach/19282253/frank-wormuth/,F. Wormuth,Frank Wormuth,1960-09-13,21,Germany,
19289999,/coach/19289999/michele-santoni/,M. Santoni,Michele Santoni,1980-01-01,34,Netherlands,
19960383,/coach/19960383/ralf-rangnick/,R. Rangnick,Ralf Rangnick,1958-06-29,21,Germany,https://cdn.sportmonks.com/images/soccer/players/31/19960383.png
19960388,/coach/19960388/andoni-iraola-sagarna/,A. Iraola,Andoni Iraola Sagarna,1982-06-22,45,Spain,https://cdn.sportmonks.com/images//soccer/coaches/4/19960388.png
19979675,/coach/19979675/holger-seitz/,H. Seitz,Holger Seitz,1974-10-09,21,Germany,
19980296,/coach/19980296/alain-geiger/,A. Geiger,Alain Geiger,1960-11-05,47,Switzerland,
19980368,/coach/19980368/mikael-bengtsson/,M. Bengtsson,Mikael Bengtsson,,46,Sweden,
19996749,/coach/19996749/michal-bilek/,M. Bílek,Michal Bílek,1965-04-13,12,Czech Republic,https://cdn.sportmonks.com/images/soccer/players/13/19996749.png
20315948,/coach/20315948/kamil-socha/,K. Socha,Kamil Socha,1971-02-01,37,Poland,
20326070,/coach/20326070/robin-fraser/,R. Fraser,Robin Fraser,1966-12-17,95,United States,https://cdn.sportmonks.com/images//soccer/coaches/22/20326070.png
20691920,/coach/20691920/daniel-berlinski/,D. Berlinski,Daniel Berlinski,1986-02-12,21,Germany,
20693356,/coach/20693356/bartosch-gaul/,B. Gaul,Bartosch Gaul,1987-11-30,21,Germany,
20693361,/coach/20693361/patrick-glockner/,P. Glöckner,Patrick Glöckner,1976-11-18,21,Germany,
20693394,/coach/20693394/andre-meyer/,A. Meyer,André Meyer,1984-06-05,21,Germany,
20693423,/coach/20693423/ole-werner/,O. Werner,Ole Werner,,21,Germany,
20693917,/coach/20693917/fernando-manuel-de-jesus-santos/,F. de Jesus Santos,Fernando Manuel de Jesus Santos,1973-03-17,38,Portugal,
20694532,/coach/20694532/paulo-sergio-bento-brito/,P. Bento Brito,Paulo Sérgio Bento Brito,1968-02-19,38,Portugal,
20708358,/coach/20708358/baldomero-hermoso-herrera/,B. Hermoso Herrera,Baldomero Hermoso Herrera,1975-03-15,45,Spain,
21054920,/coach/21054920/joao-batista-donizete-dressler-burse/,J. Batista Donizete Dressler Burse,João Batista Donizete Dressler Burse,1982-06-10,54,Brazil,
21072678,/coach/21072678/hernan-perez-cuesta/,H. Pérez Cuesta,Hernán Pérez Cuesta,1981-10-02,45,Spain,
21404414,/coach/21404414/mario-daniel-saralegui-iriarte/,M. Saralegui Iriarte,Mario Daniel Saralegui Iriarte,1959-04-24,60,Uruguay,https://cdn.sportmonks.com/images/soccer/players/30/21404414.png
22126528,/coach/22126528/alejandro-martin-capuccio-diaz/,A. Capuccio Díaz,Alejandro Martín Capuccio Díaz,1976-02-07,60,Uruguay,
22158402,/coach/22158402/joseph-oosting/,J. Oosting,Joseph Oosting,1973-01-29,34,Netherlands,
22158887,/coach/22158887/alberto-illanes/,A. Illanes,Alberto Illanes,,53,Bolivia,
22536116,/coach/22536116/byung-geun-lee/,B. Lee,Byung-Geun Lee,1973-04-28,167,Korea Republic,https://cdn.sportmonks.com/images/soccer/players/20/22536116.png
22859431,/coach/22859431/german-crespo-sanchez/,G. Crespo Sánchez,Germán Crespo Sánchez,1975-11-19,45,Spain,
22877956,/coach/22877956/gabriele-cioffi/,G. Cioffi,Gabriele Cioffi,1975-09-30,27,Italy,
23269910,/coach/23269910/constantin-schumacher/,C. Schumacher,Constantin Schumacher,1976-05-08,39,Romania,
23302395,/coach/23302395/thomas-veart/,T. Veart,Thomas Veart,,195,Australia,
23386218,/coach/23386218/alvaro-adriano-teixeira-pacheco/,Á. Pacheco,Álvaro Adriano Teixeira Pacheco,1971-06-25,38,Portugal,https://cdn.sportmonks.com/images/soccer/players/10/23386218.png
23637730,/coach/23637730/luis-marin-camacho/,L. Marín Camacho,Luis Marín Camacho,1977-02-05,53,Bolivia,
23738838,/coach/23738838/marcin-prasol/,M. Prasoł,Marcin Prasoł,1980-10-12,37,Poland,
24065134,/coach/24065134/erik-hamren/,E. Hamrén,Erik Hamrén,1957-06-27,46,Sweden,https://cdn.sportmonks.com/images/soccer/players/14/24065134.png
24427744,/coach/24427744/thomas-frank/,T. Frank,Thomas Frank,1973-10-09,13,Denmark,https://cdn.sportmonks.com/images/soccer/players/0/24427744.png
24445026,/coach/24445026/pericles-raimundo-oliveira-chamusca/,P. Oliveira Chamusca,Péricles Raimundo Oliveira Chamusca,1965-09-29,54,Brazil,
24818817,/coach/24818817/filipe-andre-paula-da-rocha/,F. Paula da Rocha,Filipe André Paula da Rocha,1972-05-19,38,Portugal,
25187743,/coach/25187743/liam-manning/,L. Manning,Liam Manning,1985-08-20,14,England,
25217592,/coach/25217592/fernando-maximiliano-diaz-seguel/,F. Díaz Seguel,Fernando Maximiliano Díaz Seguel,1961-12-27,55,Chile,
25567014,/coach/25567014/cristiano-bergodi/,C. Bergodi,Cristiano Bergodi,1964-10-14,27,Italy,
25583713,/coach/25583713/hakan-keles/,H. Keleş,Hakan Keleş,1972-01-08,48,Turkey,
25931173,/coach/25931173/francisco-meneghini/,F. Meneghini,Francisco Meneghini,,52,Argentina,
26328630,/coach/26328630/miron-muslic/,M. Muslić,Miron Muslić,1982-09-14,4,Austria,
26669978,/coach/26669978/roberto-patzold/,R. Pätzold,Roberto Pätzold,1980-07-17,21,Germany,
27048405,/coach/27048405/mark-bonner/,M. Bonner,Mark Bonner,,14,England,
27057544,/coach/27057544/alexis-enrique-garcia-vega/,A. García Vega,Alexis Enrique García Vega,1960-07-21,56,Colombia,
27440829,/coach/27440829/jacob-friis/,J. Friis,Jacob Friis,1976-12-11,13,Denmark,https://cdn.sportmonks.com/images/soccer/players/29/27440829.png
27462686,/coach/27462686/oscar-pedro-cano-moreno/,Ó. Cano Moreno,Óscar Pedro Cano Moreno,1972-11-07,45,Spain,
27831764,/coach/27831764/marco-balbul/,M. Balbul,Marco Balbul,1967-07-13,26,Israel,
28184231,/coach/28184231/peter-wild/,P. Wild,Peter Wild,,14,England,
29303607,/coach/29303607/renato-manuel-alves-paiva/,R. Alves Paiva,Renato Manuel Alves Paiva,1970-03-22,38,Portugal,
29336919,/coach/29336919/jorge-remigio-pautasso/,J. Pautasso,Jorge Remigio Pautasso,1962-02-03,52,Argentina,
29720314,/coach/29720314/jose-riveiro/,J. Riveiro,Jose Riveiro,1975-09-15,45,Spain,
29720398,/coach/29720398/danny-searle/,D. Searle,Danny Searle,,14,England,
30482247,/coach/30482247/ugur-balcioglu/,U. Balcıoğlu,Uğur Balcıoğlu,1972-02-01,48,Turkey,https://cdn.sportmonks.com/images/soccer/players/7/30482247.png
30850931,/coach/30850931/declan-devine/,D. Devine,Declan Devine,1973-09-15,35,Northern Ireland,
31616447,/coach/31616447/manuel-alfredo-moquera-bastida/,M. Moquera Bastida,Manuel Alfredo Moquera Bastida,1968-08-10,45,Spain,https://cdn.sportmonks.com/images/soccer/players/31/31616447.png
32012784,/coach/32012784/onder-karaveli/,Ö. Karaveli,Önder Karaveli,1974-03-16,48,Turkey,
32396043,/coach/32396043/erling-moe/,E. Moe,Erling Moe,,36,Norway,https://cdn.sportmonks.com/images/soccer/players/11/32396043.png
32405547,/coach/32405547/diego-martinez-ruiz/,D. Martínez Ruiz,Diego Martínez Ruiz,1984-02-04,45,Spain,https://cdn.sportmonks.com/images/soccer/players/11/32405547.png
32431130,/coach/32431130/nick-cushing/,N. Cushing,Nick Cushing,,14,England,
32551353,/coach/32551353/youssef-anbar/,Y. Anbar,Youssef Anbar,,183,Saudi Arabia,
33587121,/coach/33587121/sindre-tjelmeland/,S. Tjelmeland,Sindre Tjelmeland,1989-09-13,36,Norway,
33980182,/coach/33980182/sergey-zhukov/,S. Zhukov,Sergey Zhukov,1967-05-08,40,Russia,https://cdn.sportmonks.com/images/soccer/players/22/33980182.png
34367117,/coach/34367117/eduardo-de-souza-barroca/,E. de Souza Barroca,Eduardo de Souza Barroca,1982-04-22,54,Brazil,
34455769,/coach/34455769/matt-gray/,M. Gray,Matt Gray,1981-11-02,14,England,https://cdn.sportmonks.com/images/soccer/players/25/34455769.png
34492065,/coach/34492065/ruben-dario-insua/,R. Insúa,Rubén Darío Insúa,1961-04-17,52,Argentina,
34874032,/coach/34874032/jose-jeunechamps/,J. Jeunechamps,José Jeunechamps,1967-05-02,7,Belgium,https://cdn.sportmonks.com/images/soccer/players/16/34874032.png
35279764,/coach/35279764/dominik-thalhammer/,D. Thalhammer,Dominik Thalhammer,1970-10-02,4,Austria,
35305804,/coach/35305804/flemming-pedersen/,F. Pedersen,Flemming Pedersen,1947-09-02,13,Denmark,
36084458,/coach/36084458/alejandro-restrepo-mazo/,A. Restrepo Mazo,Alejandro Restrepo Mazo,1982-01-30,56,Colombia,
36884109,/coach/36884109/svetozar-sapuric/,S. Šapurić,Svetozar Šapurić,1960-04-28,51,Serbia,
37250724,/coach/37250724/steve-cooper/,S. Cooper,Steve Cooper,1979-12-10,50,Wales,https://cdn.sportmonks.com/images//soccer/coaches/4/37250724.png
37252142,/coach/37252142/pedro-enrique-sarmiento-solis/,P. Sarmiento Solís,Pedro Enrique Sarmiento Solís,1956-10-26,56,Colombia,
37253370,/coach/37253370/franz-ponweiser/,F. Ponweiser,Franz Ponweiser,1975-09-15,4,Austria,
37253380,/coach/37253380/mao-chen/,M. Chen,Mao Chen,,155,China PR,
37255825,/coach/37255825/sjors-ultee/,S. Ultee,Sjors Ultee,1987-05-23,34,Netherlands,
37257614,/coach/37257614/wim-jonk/,W. Jonk,Wim Jonk,1966-10-12,34,Netherlands,
37257773,/coach/37257773/joao-pedro-borges-de-sousa/,J. Borges de Sousa,João Pedro Borges de Sousa,1971-08-04,38,Portugal,
37260565,/coach/37260565/eduardo-docampo/,E. Docampo,Eduardo Docampo,1974-05-26,45,Spain,
37262404,/coach/37262404/janusz-niedzwiedz/,J. Niedźwiedź,Janusz Niedźwiedź,1982-01-23,37,Poland,
37262790,/coach/37262790/alberto-aguila-lalana/,A. Aguilà Lalana,Alberto Aguilà Lalana,,45,Spain,
37266144,/coach/37266144/daniel-poyatos-algaba/,D. Algaba,Daniel Poyatos Algaba,,45,Spain,
37287279,/coach/37287279/kresimir-rezic/,K. Režić,Krešimir Režić,1981-10-13,10,Croatia,
37288290,/coach/37288290/rhulani-mokwena/,R. Mokwena,Rhulani Mokwena,,140,South Africa,
37297706,/coach/37297706/oscar-garcia-rodriguez/,O. Garcia Rodriguez,Oscar Garcia Rodriguez,,45,Spain,
37315628,/coach/37315628/lucas-palavro-zanella/,L. Palavro Zanella,Lucas Palavro Zanella,,54,Brazil,
37324873,/coach/37324873/henry-antonio-melendez-sanchez/,H. Meléndez Sanchez,Henry Antonio Meléndez Sanchez,1984-07-02,61,Venezuela,
37326181,/coach/37326181/rodolfo-de-paoli/,R. De Paoli,Rodolfo De Paoli,1978-10-26,52,Argentina,
37331562,/coach/37331562/xueyu-liu/,X. Liu,Xueyu Liu,1962-08-03,155,China PR,
37331744,/coach/37331744/gerald-baticle/,G. Baticle,Gérald Baticle,1969-09-10,18,France,https://cdn.sportmonks.com/images//soccer/coaches/0/37331744.png
37336557,/coach/37336557/neil-wood/,N. Wood,Neil Wood,1983-01-04,14,England,
37336957,/coach/37336957/frank-kramer/,F. Kramer,Frank Kramer,1972-05-03,21,Germany,https://cdn.sportmonks.com/images//soccer/coaches/29/37336957.png
37351217,/coach/37351217/luca-gotti/,L. Gotti,Luca Gotti,1967-09-13,27,Italy,
37352367,/coach/37352367/hans-dieter-flick/,H. Flick,Hans-Dieter Flick,1965-02-24,21,Germany,
37354684,/coach/37354684/paul-simpson/,P. Simpson,Paul Simpson,1966-07-26,14,England,
37354876,/coach/37354876/albert-capellas-herms/,A. Herms,Albert Capellas Herms,1967-10-01,45,Spain,
37357854,/coach/37357854/peter-wennberg/,P. Wennberg,Peter Wennberg,1975-12-04,46,Sweden,
37384310,/coach/37384310/juan-jose-maqueda/,J. Maqueda,Juan José Maqueda,1969-01-23,45,Spain,
37386304,/coach/37386304/ben-garner/,B. Garner,Ben Garner,1980-05-19,14,England,
37428016,/coach/37428016/necdet-emre-ozbayer/,N. Özbayer,Necdet Emre Özbayer,1976-10-15,48,Turkey,
37429198,/coach/37429198/albert-puig-ortoneda/,Albert Puig,Albert Puig Ortoneda,1968-04-15,45,Spain,
37430188,/coach/37430188/pal-arne-johansen/,P. Johansen,Pal Arne Johansen,1977-02-16,36,Norway,
37430442,/coach/37430442/kenny-bundy/,K. Bundy,Kenny Bundy,1981-03-09,95,United States,
37430718,/coach/37430718/jon-brady/,J. Brady,Jon Brady,1975-01-14,195,Australia,
37438919,/coach/37438919/laurent-blanc/,L. Blanc,Laurent Blanc,1965-11-19,18,France,
37438949,/coach/37438949/paul-ince/,P. Ince,Paul Ince,1967-10-21,14,England,
37444175,/coach/37444175/hans-jurgen-boysen/,H. Boysen,Hans-Jürgen Boysen,1957-05-30,21,Germany,
37453069,/coach/37453069/richard-beale/,R. Beale,Richard Beale,,14,England,
37476493,/coach/37476493/do-kyun-kim/,Kim Do-Kyun,Do-Kyun Kim,1977-01-13,167,Korea Republic,
37522422,/coach/37522422/artur-jorge-torres-gomes-araujo-amorim/,Artur Jorge,Artur Jorge Torres Gomes Araújo Amorim,1972-01-01,38,Portugal,
37522906,/coach/37522906/ricardo-cadena-martinez/,R. Cadena Martínez,Ricardo Cadena Martínez,1969-10-23,83,Mexico,
37523018,/coach/37523018/goran-miscevic/,G. Miscevic,Goran Miscevic,,51,Serbia,
37523072,/coach/37523072/louis-van-gaal/,L. van Gaal,Louis van Gaal,1951-08-08,34,Netherlands,
37523318,/coach/37523318/ik-soo-ahn/,I. Ahn,Ik-Soo Ahn,1965-05-06,167,Korea Republic,
37523462,/coach/37523462/gustavo-daniel-tognarelli/,G. Tognarelli,Gustavo Daniel Tognarelli,1960-09-17,52,Argentina,
37523585,/coach/37523585/otto-addo/,O. Addo,Otto Addo,1975-06-09,21,Germany,
37524040,/coach/37524040/freyr-alexandersson/,F. Alexandersson,Freyr Alexandersson,1982-11-18,24,Iceland,
37524131,/coach/37524131/adem-caglayan/,A. Caglayan,Adem Caglayan,1981-11-19,48,Turkey,
37524146,/coach/37524146/kieran-mckenna/,K. McKenna,Kieran McKenna,,14,England,
37524256,/coach/37524256/mario-fernando-magalhaes-da-silva/,M. Magalhães,Mário Fernando Magalhães da Silva,1977-04-24,38,Portugal,
37524364,/coach/37524364/hakon-wibe-lund/,H. Wibe-Lund,Håkon Wibe-Lund,1980-09-05,36,Norway,
37524380,/coach/37524380/mifflin-bermudez-tucto/,M. Bermúdez Tucto,Mifflin Bermúdez Tucto,1968-02-04,59,Peru,
37524407,/coach/37524407/des-buckingham/,D. Buckingham,Des Buckingham,,14,England,
37524893,/coach/37524893/kees-van-wonderen/,K. van Wonderen,Kees van Wonderen,1969-01-04,34,Netherlands,
37526382,/coach/37526382/anton-petrea/,A. Petrea,Anton Petrea,1975-03-09,39,Romania,
37527066,/coach/37527066/andres-luciano-lillini/,A. Lillini,Andrés Luciano Lillini,1974-08-13,52,Argentina,
37527821,/coach/37527821/weijian-yang/,W. Yang,Weijian Yang,1964-01-02,155,China PR,
37528432,/coach/37528432/thomas-lagerlof/,T. Lagerlöf,Thomas Lagerlöf,1971-11-15,46,Sweden,
37529254,/coach/37529254/dawid-szulczek/,D. Szulczek,Dawid Szulczek,1990-01-26,37,Poland,
37529364,/coach/37529364/xiaorui-zhang/,X. Zhang,Xiaorui Zhang,1978-08-05,155,China PR,
37529961,/coach/37529961/morten-eskesen/,M. Eskesen,Morten Eskesen,1968-01-24,13,Denmark,
37530232,/coach/37530232/christian-heinle/,C. Heinle,Christian Heinle,1985-03-30,4,Austria,
37533057,/coach/37533057/hui-xie/,H. Xie,Hui Xie,1975-02-14,155,China PR,
37541656,/coach/37541656/antonio-jose-marreco-gouveia/,A. Marreco Gouveia,António José Marreco Gouveia,1987-07-25,38,Portugal,
37542467,/coach/37542467/roberto-taurino/,R. Taurino,Roberto Taurino,,27,Italy,
37542638,/coach/37542638/semih-keskin/,S. Keskin,Semih Keskin,1988-12-25,21,Germany,
37543306,/coach/37543306/francisco-javier-pereira-mejia/,F. Pereira Mejía,Francisco Javier Pereira Mejía,1966-05-13,45,Spain,
37545084,/coach/37545084/yousef-al-mannai/,Y. Al Mannai,Yousef Al Mannai,,145,Tunisia,
37552521,/coach/37552521/juan-carlos-carcedo-mardones/,J. Carcedo Mardones,Juan Carlos Carcedo Mardones,1973-08-19,45,Spain,
37552530,/coach/37552530/leam-richardson/,L. Richardson,Leam Richardson,1979-11-19,14,England,
37553115,/coach/37553115/rui-vitor-da-silva-ferreira/,R. da Silva Ferreira,Rui Vítor da Silva Ferreira,1973-03-29,38,Portugal,
37553735,/coach/37553735/nestor-gabriel-lorenzo/,N. Lorenzo,Néstor Gabriel Lorenzo,1966-02-28,52,Argentina,
37553748,/coach/37553748/jose-villafuerte/,J. Villafuerte,José Villafuerte,1956-11-07,57,Ecuador,
37553794,/coach/37553794/krzysztof-pawlak/,K. Pawlak,Krzysztof  Pawlak,1958-02-12,37,Poland,
37553899,/coach/37553899/tahsin-tam/,T. Tam,Tahsin Tam,1969-09-15,48,Turkey,
37553903,/coach/37553903/david-suarez-munoz/,D. Suárez Muñoz,David Suárez Muñoz,1986-12-10,56,Colombia,
37553999,/coach/37553999/jose-garijo-nicolas/,J. Garijo Nicolás,José Garijo Nicolás,,45,Spain,
37554017,/coach/37554017/andreas-patz/,A. Patz,Andreas Patz,1983-10-14,21,Germany,
37556105,/coach/37556105/nelson-alfonso-florez-jimenez/,N. Flórez Jiménez,Nelson Alfonso Flórez Jiménez,1974-03-01,56,Colombia,
37563973,/coach/37563973/wilfried-nancy/,W. Nancy,Wilfried Nancy,1977-04-09,18,France,https://cdn.sportmonks.com/images//soccer/coaches/5/37563973.png
37563984,/coach/37563984/min-sung-lee/,M. Lee,Min-Sung Lee,1973-06-23,167,Korea Republic,
